./tf_files/tf_files/data_audio/666/20chunk1.jpg,666
./tf_files/tf_files/data_audio/666/67chunk2.jpg,666
./tf_files/tf_files/data_audio/666/101chunk1.jpg,666
./tf_files/tf_files/data_audio/666/114chunk0.jpg,666
./tf_files/tf_files/data_audio/666/1chunk2.jpg,666
./tf_files/tf_files/data_audio/666/55chunk0.jpg,666
./tf_files/tf_files/data_audio/666/30chunk0.jpg,666
./tf_files/tf_files/data_audio/666/4chunk2.jpg,666
./tf_files/tf_files/data_audio/666/60chunk1.jpg,666
./tf_files/tf_files/data_audio/666/9chunk0.jpg,666
./tf_files/tf_files/data_audio/666/51chunk0.jpg,666
./tf_files/tf_files/data_audio/666/62chunk0.jpg,666
./tf_files/tf_files/data_audio/666/23chunk1.jpg,666
./tf_files/tf_files/data_audio/666/13chunk1.jpg,666
./tf_files/tf_files/data_audio/666/88chunk0.jpg,666
./tf_files/tf_files/data_audio/666/108chunk2.jpg,666
./tf_files/tf_files/data_audio/666/73chunk2.jpg,666
./tf_files/tf_files/data_audio/666/91chunk3.jpg,666
./tf_files/tf_files/data_audio/666/16chunk1.jpg,666
./tf_files/tf_files/data_audio/666/98chunk1.jpg,666
./tf_files/tf_files/data_audio/666/78chunk2.jpg,666
./tf_files/tf_files/data_audio/666/34chunk2.jpg,666
./tf_files/tf_files/data_audio/666/53chunk1.jpg,666
./tf_files/tf_files/data_audio/666/44chunk2.jpg,666
./tf_files/tf_files/data_audio/666/104chunk0.jpg,666
./tf_files/tf_files/data_audio/666/107chunk3.jpg,666
./tf_files/tf_files/data_audio/666/34chunk0.jpg,666
./tf_files/tf_files/data_audio/666/40chunk0.jpg,666
./tf_files/tf_files/data_audio/666/94chunk3.jpg,666
./tf_files/tf_files/data_audio/666/16chunk2.jpg,666
./tf_files/tf_files/data_audio/666/20chunk2.jpg,666
./tf_files/tf_files/data_audio/666/110chunk0.jpg,666
./tf_files/tf_files/data_audio/666/73chunk1.jpg,666
./tf_files/tf_files/data_audio/666/89chunk2.jpg,666
./tf_files/tf_files/data_audio/666/86chunk1.jpg,666
./tf_files/tf_files/data_audio/666/86chunk2.jpg,666
./tf_files/tf_files/data_audio/666/103chunk0.jpg,666
./tf_files/tf_files/data_audio/666/69chunk0.jpg,666
./tf_files/tf_files/data_audio/666/70chunk2.jpg,666
./tf_files/tf_files/data_audio/666/10chunk0.jpg,666
./tf_files/tf_files/data_audio/666/113chunk2.jpg,666
./tf_files/tf_files/data_audio/666/53chunk3.jpg,666
./tf_files/tf_files/data_audio/666/3chunk3.jpg,666
./tf_files/tf_files/data_audio/666/107chunk0.jpg,666
./tf_files/tf_files/data_audio/666/34chunk1.jpg,666
./tf_files/tf_files/data_audio/666/3chunk0.jpg,666
./tf_files/tf_files/data_audio/666/21chunk1.jpg,666
./tf_files/tf_files/data_audio/666/42chunk1.jpg,666
./tf_files/tf_files/data_audio/666/10chunk2.jpg,666
./tf_files/tf_files/data_audio/666/25chunk0.jpg,666
./tf_files/tf_files/data_audio/666/80chunk2.jpg,666
./tf_files/tf_files/data_audio/666/15chunk0.jpg,666
./tf_files/tf_files/data_audio/666/98chunk2.jpg,666
./tf_files/tf_files/data_audio/666/80chunk1.jpg,666
./tf_files/tf_files/data_audio/666/66chunk2.jpg,666
./tf_files/tf_files/data_audio/666/31chunk2.jpg,666
./tf_files/tf_files/data_audio/666/70chunk3.jpg,666
./tf_files/tf_files/data_audio/666/84chunk1.jpg,666
./tf_files/tf_files/data_audio/666/74chunk2.jpg,666
./tf_files/tf_files/data_audio/666/20chunk0.jpg,666
./tf_files/tf_files/data_audio/666/96chunk1.jpg,666
./tf_files/tf_files/data_audio/666/107chunk1.jpg,666
./tf_files/tf_files/data_audio/666/94chunk0.jpg,666
./tf_files/tf_files/data_audio/666/95chunk0.jpg,666
./tf_files/tf_files/data_audio/666/58chunk0.jpg,666
./tf_files/tf_files/data_audio/666/1chunk0.jpg,666
./tf_files/tf_files/data_audio/666/54chunk0.jpg,666
./tf_files/tf_files/data_audio/666/62chunk1.jpg,666
./tf_files/tf_files/data_audio/666/33chunk0.jpg,666
./tf_files/tf_files/data_audio/666/18chunk2.jpg,666
./tf_files/tf_files/data_audio/666/72chunk2.jpg,666
./tf_files/tf_files/data_audio/666/6chunk0.jpg,666
./tf_files/tf_files/data_audio/666/99chunk2.jpg,666
./tf_files/tf_files/data_audio/666/97chunk2.jpg,666
./tf_files/tf_files/data_audio/666/99chunk1.jpg,666
./tf_files/tf_files/data_audio/666/14chunk0.jpg,666
./tf_files/tf_files/data_audio/666/28chunk1.jpg,666
./tf_files/tf_files/data_audio/666/34chunk3.jpg,666
./tf_files/tf_files/data_audio/666/51chunk2.jpg,666
./tf_files/tf_files/data_audio/666/90chunk2.jpg,666
./tf_files/tf_files/data_audio/666/70chunk1.jpg,666
./tf_files/tf_files/data_audio/666/64chunk2.jpg,666
./tf_files/tf_files/data_audio/666/65chunk2.jpg,666
./tf_files/tf_files/data_audio/666/51chunk1.jpg,666
./tf_files/tf_files/data_audio/666/74chunk0.jpg,666
